pollinatorFamily,pollinatorName,plantFamily,plantName
Syrphidae,Eristalis tenax,Orchidaceae,Dactylorhiza foliosa
Syrphidae,Eristalis tenax,Orchidaceae,Dactylorhiza maculata
Syrphidae,Eristalis tenax,Orchidaceae,Orchis mascula
Syrphidae,Eristalis tenax,Orobanchaceae,Euphrasia
Syrphidae,Eristalis tenax,Orobanchaceae,Euphrasia nemorosa
Syrphidae,Eristalis tenax,Orobanchaceae,Euphrasia stricta
Syrphidae,Eristalis tenax,Orobanchaceae,Melampyrum nemorosum
Syrphidae,Eristalis tenax,Orobanchaceae,Rhinanthus freynii
Syrphidae,Eristalis tenax,Oxalidaceae,Oxalis articulata
Syrphidae,Eristalis tenax,Oxalidaceae,Oxalis pes-caprae
Syrphidae,Eristalis tenax,Papaveraceae,Eschscholzia californica
Syrphidae,Eristalis tenax,Papaveraceae,Glaucium flavum
Syrphidae,Eristalis tenax,Papaveraceae,Papaver rhoeas
Syrphidae,Eristalis tenax,Phrymaceae,Erythranthe guttata
Syrphidae,Eristalis tenax,Pittosporaceae,Pittosporum tobira
Syrphidae,Eristalis tenax,Plantaginaceae,Linaria vulgaris
Syrphidae,Eristalis tenax,Plantaginaceae,Plantago
Syrphidae,Eristalis tenax,Plantaginaceae,Plantago lanceolata
Syrphidae,Eristalis tenax,Plantaginaceae,Plantago media
Syrphidae,Eristalis tenax,Plumbaginaceae,Armeria caespitosa
Syrphidae,Eristalis tenax,Plumbaginaceae,Armeria velutina
Syrphidae,Eristalis tenax,Plumbaginaceae,Plumbago auriculata
Syrphidae,Eristalis tenax,Polygonaceae,Bistorta officinalis
Syrphidae,Eristalis tenax,Polygonaceae,Fagopyrum esculentum
Syrphidae,Eristalis tenax,Polygonaceae,Persicaria capitata
Syrphidae,Eristalis tenax,Polygonaceae,Persicaria maculosa
Syrphidae,Eristalis tenax,Primulaceae,Cyclamen coum
Syrphidae,Eristalis tenax,Ranunculaceae,Clematis vitalba
Syrphidae,Eristalis tenax,Ranunculaceae,Delphinium
Syrphidae,Eristalis tenax,Ranunculaceae,Eranthis hyemalis
Syrphidae,Eristalis tenax,Ranunculaceae,Eriocapitella
Syrphidae,Eristalis tenax,Ranunculaceae,Eriocapitella hupehensis
Syrphidae,Eristalis tenax,Ranunculaceae,Ficaria verna
Syrphidae,Eristalis tenax,Ranunculaceae,Helleborus
Syrphidae,Eristalis tenax,Ranunculaceae,Ranunculus
Syrphidae,Eristalis tenax,Ranunculaceae,Ranunculus acris
Syrphidae,Eristalis tenax,Ranunculaceae,Ranunculus montanus
Syrphidae,Eristalis tenax,Ranunculaceae,Ranunculus polyanthemos
Syrphidae,Eristalis tenax,Ranunculaceae,Ranunculus repens
Syrphidae,Eristalis tenax,Rhamnaceae,Paliurus spina-christi
Syrphidae,Eristalis tenax,Rhamnaceae,Rhamnus alaternus
Syrphidae,Eristalis tenax,Rosaceae,Aruncus dioicus
Syrphidae,Eristalis tenax,Rosaceae,Cotoneaster
Syrphidae,Eristalis tenax,Rosaceae,Crataegus monogyna
Syrphidae,Eristalis tenax,Rosaceae,Cydonia oblonga
Syrphidae,Eristalis tenax,Rosaceae,Dryas octopetala
Syrphidae,Eristalis tenax,Rosaceae,Eriobotrya japonica
Syrphidae,Eristalis tenax,Rosaceae,Filipendula ulmaria
Syrphidae,Eristalis tenax,Rosaceae,Filipendula vulgaris
Syrphidae,Eristalis tenax,Rosaceae,Fragaria ananassa
Syrphidae,Eristalis tenax,Rosaceae,Malus domestica
Syrphidae,Eristalis tenax,Rosaceae,Malus prunifolia
Syrphidae,Eristalis tenax,Rosaceae,Photinia
Syrphidae,Eristalis tenax,Rosaceae,Photinia serratifolia
Syrphidae,Eristalis tenax,Rosaceae,Potentilla
Syrphidae,Eristalis tenax,Rosaceae,Potentilla anserina
Syrphidae,Eristalis tenax,Rosaceae,Potentilla erecta
Syrphidae,Eristalis tenax,Rosaceae,Potentilla reptans
Syrphidae,Eristalis tenax,Rosaceae,Prunus
Syrphidae,Eristalis tenax,Rosaceae,Prunus amygdalus
Syrphidae,Eristalis tenax,Rosaceae,Prunus avium
Syrphidae,Eristalis tenax,Rosaceae,Prunus domestica
Syrphidae,Eristalis tenax,Rosaceae,Prunus spinosa
Syrphidae,Eristalis tenax,Rosaceae,Pyracantha
Syrphidae,Eristalis tenax,Rosaceae,Pyrus communis
Syrphidae,Eristalis tenax,Rosaceae,Pyrus ussuriensis
Syrphidae,Eristalis tenax,Rosaceae,Rhaphiolepis bibas
Syrphidae,Eristalis tenax,Rosaceae,Rosa
Syrphidae,Eristalis tenax,Rosaceae,Rosa canina
Syrphidae,Eristalis tenax,Rosaceae,Rubus
Syrphidae,Eristalis tenax,Rosaceae,Rubus cochinchinensis
Syrphidae,Eristalis tenax,Rosaceae,Rubus fruticosus
Syrphidae,Eristalis tenax,Rosaceae,Rubus occidentalis
Syrphidae,Eristalis tenax,Rosaceae,Rubus ulmifolius
Syrphidae,Eristalis tenax,Rosaceae,Spiraea blumei
Syrphidae,Eristalis tenax,Rosaceae,Spiraea cantoniensis
Syrphidae,Eristalis tenax,Rubiaceae,Cruciata laevipes
Syrphidae,Eristalis tenax,Rubiaceae,Cynanchica pyrenaica
Syrphidae,Eristalis tenax,Rubiaceae,Galium
Syrphidae,Eristalis tenax,Rubiaceae,Galium album
Syrphidae,Eristalis tenax,Rubiaceae,Galium boreale
Syrphidae,Eristalis tenax,Rubiaceae,Galium mollugo
Syrphidae,Eristalis tenax,Rubiaceae,Galium mollugo subsp. mollugo
Syrphidae,Eristalis tenax,Rubiaceae,Galium verum
Syrphidae,Eristalis tenax,Rutaceae,Choisya ternata
Syrphidae,Eristalis tenax,Rutaceae,Citrus trifoliata
Syrphidae,Eristalis tenax,Rutaceae,"Citrus × limon"
Syrphidae,Eristalis tenax,Salicaceae,Salix
Syrphidae,Eristalis tenax,Santalaceae,Osyris quadripartita
Syrphidae,Eristalis tenax,Saxifragaceae,Bergenia
Syrphidae,Eristalis tenax,Sciuridae,Forsythia
Syrphidae,Eristalis tenax,Scrophulariaceae,Buddleja
Syrphidae,Eristalis tenax,Scrophulariaceae,Buddleja davidii
Syrphidae,Eristalis tenax,Scrophulariaceae,Buddleja weyeriana
Syrphidae,Eristalis tenax,Scrophulariaceae,Verbascum
Syrphidae,Eristalis tenax,Scrophulariaceae,Verbascum chaixii subsp. orientale
Syrphidae,Eristalis tenax,Scrophulariaceae,Verbascum densiflorum
Syrphidae,Eristalis tenax,Scrophulariaceae,Verbascum nigrum
Syrphidae,Eristalis tenax,Scrophulariaceae,Verbascum phlomoides
Syrphidae,Eristalis tenax,Solanaceae,Brugmansia arborea
Syrphidae,Eristalis tenax,Solanaceae,Petunioideae
Syrphidae,Eristalis tenax,Solanaceae,Salpichroa origanifolia
Syrphidae,Eristalis tenax,Strelitziaceae,Strelitzia reginae
Syrphidae,Eristalis tenax,Syrphidae,Eristalis tenax
Syrphidae,Eristalis tenax,Syrphidae,Myathropa florea
Syrphidae,Eristalis tenax,Tenrecidae,Echinops
Syrphidae,Eristalis tenax,Thymelaeaceae,Daphne gnidium
Syrphidae,Eristalis tenax,Thymelaeaceae,Thymelaea hirsuta
Syrphidae,Eristalis tenax,Thymelaeaceae,Thymelaea velutina
Syrphidae,Eristalis tenax,Urticaceae,Urtica dioica
Syrphidae,Eristalis tenax,Verbenaceae,Lantana
Syrphidae,Eristalis tenax,Verbenaceae,Lantana camara
Syrphidae,Eristalis tenax,Verbenaceae,Verbena bonariensis
Syrphidae,Eristalis tenax,Verbenaceae,Verbena officinalis
Syrphidae,Eristalis tenax,Viburnaceae,Sambucus ebulus
Syrphidae,Eristalis tenax,Viburnaceae,Viburnum tinus
Syrphidae,Eristalis tenax,NULL,Ageretina adenophora
Syrphidae,Eristalis tenax,NULL,Senacio jacobaea
Syrphidae,Eristalis tenax,NULL,no name
Syrphidae,Eristalodes,Ericaceae,Calluna vulgaris
Syrphidae,Eristalodes,Plumbaginaceae,Armeria velutina
Syrphidae,Eristalodes,Thymelaeaceae,Daphne gnidium
Syrphidae,Eucartosyrphus,Apiaceae,Daucus carota
Syrphidae,Eumerus,Amaryllidaceae,Allium subhirsutum
Syrphidae,Eumerus,Apiaceae,Pimpinella saxifraga
Syrphidae,Eumerus,Asteraceae,Helianthus annuus
Syrphidae,Eumerus,Asteraceae,Leontodon hispidus subsp. bourgaeanus
Syrphidae,Eumerus,Asteraceae,Senecio varicosus
Syrphidae,Eumerus,Asteraceae,Taraxacum officinale
Syrphidae,Eumerus,Brassicaceae,Malcolmia chia
Syrphidae,Eumerus,Cistaceae,Cistus albidus
Syrphidae,Eumerus,Cistaceae,Cistus creticus subsp. creticus
Syrphidae,Eumerus,Cistaceae,Cistus monspeliensis
Syrphidae,Eumerus,Commelinaceae,Tradescantia
Syrphidae,Eumerus,Convolvulaceae,Convolvulus arvensis
Syrphidae,Eumerus,Euphorbiaceae,Euphorbia acanthothamnos
Syrphidae,Eumerus,Fabaceae,Lotus cytisoides
Syrphidae,Eumerus,Gentianaceae,Blackstonia perfoliata
Syrphidae,Eumerus,Primulaceae,Cyclamen graecum
Syrphidae,Eumerus,Ranunculaceae,Ranunculus
Syrphidae,Eumerus,Rosaceae,Potentilla reptans
Syrphidae,Eumerus,Syrphidae,Eumerus
Syrphidae,Eumerus amoenus,Apiaceae,Torilis arvensis
Syrphidae,Eumerus amoenus,Brassicaceae,Rorippa sylvestris
Syrphidae,Eumerus amoenus,Convolvulaceae,Convolvulus althaeoides
Syrphidae,Eumerus amoenus,Convolvulaceae,Convolvulus arvensis
Syrphidae,Eumerus amoenus,Hypericaceae,Hypericum empetrifolium
Syrphidae,Eumerus amoenus,Hypericaceae,Hypericum triquetrifolium
Syrphidae,Eumerus amoenus,Primulaceae,Cyclamen graecum
Syrphidae,Eumerus argyropus,Araliaceae,Hedera helix
Syrphidae,Eumerus basalis,Apiaceae,Daucus carota
Syrphidae,Eumerus basalis,Apiaceae,Daucus guttatus
Syrphidae,Eumerus basalis,Apiaceae,Pimpinella peregrina
Syrphidae,Eumerus basalis,Apiaceae,Thapsia garganica
Syrphidae,Eumerus basalis,Asparagaceae,Scilla
Syrphidae,Eumerus basalis,Asparagaceae,Urginea maritima
Syrphidae,Eumerus basalis,Asteraceae,Chondrilla juncea
Syrphidae,Eumerus basalis,Boraginaceae,Heliotropium europaeum
Syrphidae,Eumerus basalis,Convolvulaceae,Convolvulus arvensis
Syrphidae,Eumerus basalis,Heliotropiaceae,Heliotropium dolosum
Syrphidae,Eumerus basalis,Heliotropiaceae,Heliotropium hirsutissimum
Syrphidae,Eumerus basalis,Hypericaceae,Hypericum triquetrifolium
Syrphidae,Eumerus basalis,Primulaceae,Cyclamen graecum
Syrphidae,Eumerus canariensis,Apiaceae,Bupleurum handiense
Syrphidae,Eumerus clavatus,Caryophyllaceae,Cherleria capillacea
Syrphidae,Eumerus dubius,Lamiaceae,Teucrium capitatum
Syrphidae,Eumerus flavitarsis,Rubiaceae,Galium album
Syrphidae,Eumerus funeralis,Asteraceae,Bellis perennis
Syrphidae,Eumerus funeralis,Ranunculaceae,Ranunculus acris
Syrphidae,Eumerus funeralis,Rosaceae,Fragaria ananassa
Syrphidae,Eumerus funeralis,Rosaceae,Potentilla reptans
Syrphidae,Eumerus obliquus,Cistaceae,Cistus salviifolius
Syrphidae,Eumerus obliquus,Syrphidae,Eumerus obliquus
Syrphidae,Eumerus ornatus,Apiaceae,Daucus carota
Syrphidae,Eumerus ornatus,Campanulaceae,Campanula patula
Syrphidae,Eumerus ornatus,Plantaginaceae,Veronica urticifolia
Syrphidae,Eumerus pulchellus,Amaryllidaceae,Allium subhirsutum
Syrphidae,Eumerus pulchellus,Apiaceae,Daucus guttatus
Syrphidae,Eumerus pulchellus,Apiaceae,Ferula tingitana
Syrphidae,Eumerus pulchellus,Asteraceae,Centaurea orphanidea
Syrphidae,Eumerus pulchellus,Asteraceae,Helichrysum italicum
Syrphidae,Eumerus pulchellus,Asteraceae,Scolymus hispanicus
Syrphidae,Eumerus pulchellus,Brassicaceae,Hirschfeldia incana
Syrphidae,Eumerus pulchellus,Cistaceae,Cistus creticus
Syrphidae,Eumerus pulchellus,Cistaceae,Cistus monspeliensis
Syrphidae,Eumerus pulchellus,Cistaceae,Fumana
Syrphidae,Eumerus pulchellus,Convolvulaceae,Convolvulus althaeoides
Syrphidae,Eumerus pulchellus,Convolvulaceae,Convolvulus arvensis
Syrphidae,Eumerus pulchellus,Convolvulaceae,Convolvulus cantabrica
Syrphidae,Eumerus pulchellus,Hypericaceae,Hypericum triquetrifolium
Syrphidae,Eumerus pulchellus,Lamiaceae,Satureja thymbra
Syrphidae,Eumerus pusillus,Apiaceae,Daucus carota
Syrphidae,Eumerus pusillus,Apiaceae,Daucus guttatus
Syrphidae,Eumerus pusillus,Apiaceae,Thapsia garganica
Syrphidae,Eumerus pusillus,Apiaceae,Tordylium apulum
Syrphidae,Eumerus pusillus,Asparagaceae,Urginea maritima
Syrphidae,Eumerus sabulonum,Asteraceae,Leucanthemum vulgare
Syrphidae,Eumerus sogdianus,Brassicaceae,Brassica rapa
Syrphidae,Eumerus strigatus,Apiaceae,Daucus
Syrphidae,Eumerus strigatus,Asteraceae,Bellis perennis
Syrphidae,Eumerus strigatus,Asteraceae,Taraxacum
Syrphidae,Eumerus strigatus,Brassicaceae,Brassica rapa
Syrphidae,Eumerus strigatus,Caryophyllaceae,Dianthus carthusianorum
Syrphidae,Eumerus strigatus,Cistaceae,Cistus monspeliensis
Syrphidae,Eumerus strigatus,Convolvulaceae,Convolvulus arvensis
Syrphidae,Eumerus strigatus,Lamiaceae,Teucrium capitatum
Syrphidae,Eumerus strigatus,Plantaginaceae,Plantago lanceolata
Syrphidae,Eumerus strigatus,Ranunculaceae,Ranunculus
Syrphidae,Eumerus strigatus,Ranunculaceae,Ranunculus acris
Syrphidae,Eumerus strigatus,Rosaceae,Filipendula ulmaria
Syrphidae,Eumerus strigatus,Rosaceae,Fragaria ananassa
Syrphidae,Eumerus strigatus,Rosaceae,Potentilla erecta
Syrphidae,Eumerus strigatus,Rosaceae,Potentilla reptans
Syrphidae,Eumerus strigatus,Rubiaceae,Galium mollugo
Syrphidae,Eumerus strigatus,Salicaceae,Salix repens
Syrphidae,Eumerus sulcitibius,Apiaceae,Ferula tingitana
Syrphidae,Eumerus tricolor,Apiaceae,Scandix australis subsp. microcarpa
Syrphidae,Eumerus tricolor,Apiaceae,Tordylium apulum
Syrphidae,Eupeodes,Amaryllidaceae,Leucojum aestivum
Syrphidae,Eupeodes,Asteraceae,Achillea aspleniifolia
Syrphidae,Eupeodes,Asteraceae,Achillea millefolium
Syrphidae,Eupeodes,Asteraceae,Bellis perennis
Syrphidae,Eupeodes,Asteraceae,Chamaemelum fuscatum
Syrphidae,Eupeodes,Asteraceae,Crepis vesicaria
Syrphidae,Eupeodes,Asteraceae,Helianthus annuus
Syrphidae,Eupeodes,Asteraceae,Heterotheca camporum
Syrphidae,Eupeodes,Asteraceae,Jacobaea vulgaris
Syrphidae,Eupeodes,Asteraceae,Scorzonera humilis
Syrphidae,Eupeodes,Asteraceae,Taraxacum
Syrphidae,Eupeodes,Brassicaceae,Brassica barrelieri
Syrphidae,Eupeodes,Brassicaceae,Brassica napus
Syrphidae,Eupeodes,Brassicaceae,Brassicaceae
Syrphidae,Eupeodes,Caryophyllaceae,Schizotechium monospermum
Syrphidae,Eupeodes,Cistaceae,Cistus albidus
Syrphidae,Eupeodes,Cistaceae,Cistus ladanifer
Syrphidae,Eupeodes,Cistaceae,Halimium calycinum
Syrphidae,Eupeodes,Colchicaceae,Colchicum
Syrphidae,Eupeodes,Fabaceae,Lotus corniculatus
Syrphidae,Eupeodes,Geraniaceae,Geranium oxonianum
Syrphidae,Eupeodes,Malvaceae,Malva alcea
Syrphidae,Eupeodes,Polygonaceae,Rumex
Syrphidae,Eupeodes,Ranunculaceae,Ranunculus
Syrphidae,Eupeodes,Rosaceae,Potentilla erecta
Syrphidae,Eupeodes,Rosaceae,Prunus avium
Syrphidae,Eupeodes,Rosaceae,Rubus
Syrphidae,Eupeodes,Rubiaceae,Galium album
Syrphidae,Eupeodes,Rubiaceae,Galium mollugo
Syrphidae,Eupeodes,Scrophulariaceae,Chaenostoma cordatum
Syrphidae,Eupeodes,Syrphidae,Eupeodes
Syrphidae,Eupeodes bucculatus,Rosaceae,Rosa canina
Syrphidae,Eupeodes corollae,Alstroemeriaceae,Alstroemeria
Syrphidae,Eupeodes corollae,Amaryllidaceae,Allium ampeloprasum
Syrphidae,Eupeodes corollae,Amaryllidaceae,Allium schoenoprasum
Syrphidae,Eupeodes corollae,Amaryllidaceae,Allium subhirsutum
Syrphidae,Eupeodes corollae,Amaryllidaceae,Allium subvillosum
Syrphidae,Eupeodes corollae,Amaryllidaceae,Sternbergia lutea
Syrphidae,Eupeodes corollae,Apiaceae,Apiaceae
Syrphidae,Eupeodes corollae,Apiaceae,Apioideae
Syrphidae,Eupeodes corollae,Apiaceae,Bupleurum falcatum
Syrphidae,Eupeodes corollae,Apiaceae,Carum
Syrphidae,Eupeodes corollae,Apiaceae,Chaerophyllum temulum
Syrphidae,Eupeodes corollae,Apiaceae,Conium maculatum
Syrphidae,Eupeodes corollae,Apiaceae,Conopodium majus
Syrphidae,Eupeodes corollae,Apiaceae,Daucus
Syrphidae,Eupeodes corollae,Apiaceae,Daucus carota
Syrphidae,Eupeodes corollae,Apiaceae,Helosciadium nodiflorum
Syrphidae,Eupeodes corollae,Apiaceae,Heracleum austriacum
Syrphidae,Eupeodes corollae,Apiaceae,Heracleum sphondylium
Syrphidae,Eupeodes corollae,Apiaceae,Pastinaca sativa
Syrphidae,Eupeodes corollae,Apiaceae,Peucedanum
Syrphidae,Eupeodes corollae,Apiaceae,Pimpinella major
Syrphidae,Eupeodes corollae,Apiaceae,Pimpinella saxifraga
Syrphidae,Eupeodes corollae,Apiaceae,Scandix australis subsp. microcarpa
Syrphidae,Eupeodes corollae,Apiaceae,Seseli montanum
Syrphidae,Eupeodes corollae,Apiaceae,Thysselinum palustre
Syrphidae,Eupeodes corollae,Apocynaceae,Hoya carnosa
Syrphidae,Eupeodes corollae,Araliaceae,Hedera helix
Syrphidae,Eupeodes corollae,Asparagaceae,Aphyllanthes monspeliensis
Syrphidae,Eupeodes corollae,Asparagaceae,Asparagus officinalis
Syrphidae,Eupeodes corollae,Asparagaceae,Muscari comosum
Syrphidae,Eupeodes corollae,Asparagaceae,Muscari neglectum
Syrphidae,Eupeodes corollae,Asparagaceae,Scilla
Syrphidae,Eupeodes corollae,Asteraceae,Achillea aspleniifolia
Syrphidae,Eupeodes corollae,Asteraceae,Achillea distans
Syrphidae,Eupeodes corollae,Asteraceae,Achillea millefolium
Syrphidae,Eupeodes corollae,Asteraceae,Achillea ptarmica
Syrphidae,Eupeodes corollae,Asteraceae,Andryala integrifolia
Syrphidae,Eupeodes corollae,Asteraceae,Arctium
Syrphidae,Eupeodes corollae,Asteraceae,Arctium minus
Syrphidae,Eupeodes corollae,Asteraceae,Asteraceae
Syrphidae,Eupeodes corollae,Asteraceae,Bellis
Syrphidae,Eupeodes corollae,Asteraceae,Bellis annua
Syrphidae,Eupeodes corollae,Asteraceae,Bellis perennis
Syrphidae,Eupeodes corollae,Asteraceae,Bellis sylvestris
Syrphidae,Eupeodes corollae,Asteraceae,Bidens
Syrphidae,Eupeodes corollae,Asteraceae,Buphthalmum salicifolium
Syrphidae,Eupeodes corollae,Asteraceae,Calendula arvensis
Syrphidae,Eupeodes corollae,Asteraceae,Calendula officinalis
Syrphidae,Eupeodes corollae,Asteraceae,Carduus acanthoides
Syrphidae,Eupeodes corollae,Asteraceae,Carduus defloratus
Syrphidae,Eupeodes corollae,Asteraceae,Centaurea cyanus
Syrphidae,Eupeodes corollae,Asteraceae,Centaurea jacea
Syrphidae,Eupeodes corollae,Asteraceae,Centaurea kerneriana subsp. kerneriana
Syrphidae,Eupeodes corollae,Asteraceae,Centaurea phrygia
Syrphidae,Eupeodes corollae,Asteraceae,Centaurea scabiosa
Syrphidae,Eupeodes corollae,Asteraceae,Chamaemelum fuscatum
Syrphidae,Eupeodes corollae,Asteraceae,Chondrilla juncea
Syrphidae,Eupeodes corollae,Asteraceae,Chrysanthemum
Syrphidae,Eupeodes corollae,Asteraceae,Cicerbita
Syrphidae,Eupeodes corollae,Asteraceae,Cichorioideae
Syrphidae,Eupeodes corollae,Asteraceae,Cichorium intybus
Syrphidae,Eupeodes corollae,Asteraceae,Cirsium
Syrphidae,Eupeodes corollae,Asteraceae,Cirsium acaule
Syrphidae,Eupeodes corollae,Asteraceae,Cirsium arvense
Syrphidae,Eupeodes corollae,Asteraceae,Cirsium pannonicum
Syrphidae,Eupeodes corollae,Asteraceae,Cirsium vulgare
Syrphidae,Eupeodes corollae,Asteraceae,Cissampelopsis
Syrphidae,Eupeodes corollae,Asteraceae,Coleostephus myconis subsp. myconis
Syrphidae,Eupeodes corollae,Asteraceae,Crepis
Syrphidae,Eupeodes corollae,Asteraceae,Crepis biennis
Syrphidae,Eupeodes corollae,Asteraceae,Crepis capillaris
Syrphidae,Eupeodes corollae,Asteraceae,Crepis commutata
Syrphidae,Eupeodes corollae,Asteraceae,Crepis setosa
Syrphidae,Eupeodes corollae,Asteraceae,Dittrichia graveolens
Syrphidae,Eupeodes corollae,Asteraceae,Erigeron annuus
Syrphidae,Eupeodes corollae,Asteraceae,Erigeron canadensis
Syrphidae,Eupeodes corollae,Asteraceae,Erigeron karvinskianus
Syrphidae,Eupeodes corollae,Asteraceae,Eupatorium cannabinum
Syrphidae,Eupeodes corollae,Asteraceae,Euryops
Syrphidae,Eupeodes corollae,Asteraceae,Glebionis coronaria
Syrphidae,Eupeodes corollae,Asteraceae,Helianthus annuus
Syrphidae,Eupeodes corollae,Asteraceae,Helianthus tuberosus
Syrphidae,Eupeodes corollae,Asteraceae,Helichrysum stoechas
Syrphidae,Eupeodes corollae,Asteraceae,Helminthotheca echioides
Syrphidae,Eupeodes corollae,Asteraceae,Hieracium umbellatum
Syrphidae,Eupeodes corollae,Asteraceae,Hypochaeris
Syrphidae,Eupeodes corollae,Asteraceae,Hypochaeris glabra
Syrphidae,Eupeodes corollae,Asteraceae,Hypochaeris radicata
Syrphidae,Eupeodes corollae,Asteraceae,Inula
Syrphidae,Eupeodes corollae,Asteraceae,Jacobaea vulgaris
Syrphidae,Eupeodes corollae,Asteraceae,Jacobaea vulgaris subsp. vulgaris
Syrphidae,Eupeodes corollae,Asteraceae,Jurinea humilis
Syrphidae,Eupeodes corollae,Asteraceae,Lactuca serriola
Syrphidae,Eupeodes corollae,Asteraceae,Lactuca viminea subsp. viminea
Syrphidae,Eupeodes corollae,Asteraceae,Leontodon
Syrphidae,Eupeodes corollae,Asteraceae,Leontodon crispus
Syrphidae,Eupeodes corollae,Asteraceae,Leontodon hispidus subsp. bourgaeanus
Syrphidae,Eupeodes corollae,Asteraceae,Leucanthemopsis alpina
Syrphidae,Eupeodes corollae,Asteraceae,Leucanthemum graminifolium
Syrphidae,Eupeodes corollae,Asteraceae,Leucanthemum vulgare
Syrphidae,Eupeodes corollae,Asteraceae,Matricaria
Syrphidae,Eupeodes corollae,Asteraceae,Matricaria chamomilla
Syrphidae,Eupeodes corollae,Asteraceae,Matricaria recutita
Syrphidae,Eupeodes corollae,Asteraceae,Onopordum acanthium
Syrphidae,Eupeodes corollae,Asteraceae,Pentanema salicinum
Syrphidae,Eupeodes corollae,Asteraceae,Picris hieracioides
Syrphidae,Eupeodes corollae,Asteraceae,Pilosella argyrocoma
Syrphidae,Eupeodes corollae,Asteraceae,Pilosella aurantiaca
Syrphidae,Eupeodes corollae,Asteraceae,Pilosella officinarum
Syrphidae,Eupeodes corollae,Asteraceae,Reichardia picroides
Syrphidae,Eupeodes corollae,Asteraceae,Reichardia tingitana
Syrphidae,Eupeodes corollae,Asteraceae,Scorzoneroides autumnalis
Syrphidae,Eupeodes corollae,Asteraceae,Senecio gallicus
Syrphidae,Eupeodes corollae,Asteraceae,Senecio inaequidens
Syrphidae,Eupeodes corollae,Asteraceae,Senecio pyrenaicus
Syrphidae,Eupeodes corollae,Asteraceae,Senecio vulgaris
Syrphidae,Eupeodes corollae,Asteraceae,Solidago virgaurea
Syrphidae,Eupeodes corollae,Asteraceae,Sonchus
Syrphidae,Eupeodes corollae,Asteraceae,Sonchus arvensis
Syrphidae,Eupeodes corollae,Asteraceae,Sonchus asper
Syrphidae,Eupeodes corollae,Asteraceae,Sonchus oleraceus
Syrphidae,Eupeodes corollae,Asteraceae,Taraxacum
Syrphidae,Eupeodes corollae,Asteraceae,Taraxacum officinale
Syrphidae,Eupeodes corollae,Asteraceae,Tripleurospermum inodorum
Syrphidae,Eupeodes corollae,Asteraceae,Tripleurospermum maritimum
Syrphidae,Eupeodes corollae,Asteraceae,Tripleurospermum perforata
Syrphidae,Eupeodes corollae,Asteraceae,Urospermum dalechampii
Syrphidae,Eupeodes corollae,Balsaminaceae,Impatiens parviflora
Syrphidae,Eupeodes corollae,Boraginaceae,Brunnera macrophylla
Syrphidae,Eupeodes corollae,Boraginaceae,Echium plantagineum
Syrphidae,Eupeodes corollae,Boraginaceae,Heliotropium europaeum
Syrphidae,Eupeodes corollae,Boraginaceae,Myosotis alpestris
Syrphidae,Eupeodes corollae,Boraginaceae,Myosotis arvensis
Syrphidae,Eupeodes corollae,Brassicaceae,Brassica juncea
Syrphidae,Eupeodes corollae,Brassicaceae,Brassica napus
Syrphidae,Eupeodes corollae,Brassicaceae,Brassica oleracea
Syrphidae,Eupeodes corollae,Brassicaceae,Brassica rapa
Syrphidae,Eupeodes corollae,Brassicaceae,Brassica repanda
Syrphidae,Eupeodes corollae,Brassicaceae,Eruca vesicaria
Syrphidae,Eupeodes corollae,Brassicaceae,Hirschfeldia incana
Syrphidae,Eupeodes corollae,Brassicaceae,Hornungia alpina
Syrphidae,Eupeodes corollae,Brassicaceae,Lobularia maritima
Syrphidae,Eupeodes corollae,Brassicaceae,Raphanus raphanistrum
Syrphidae,Eupeodes corollae,Brassicaceae,Rorippa sylvestris
Syrphidae,Eupeodes corollae,Brassicaceae,Sinapis arvensis
Syrphidae,Eupeodes corollae,Brassicaceae,Sisymbrium loeselii
Syrphidae,Eupeodes corollae,Butomaceae,Butomus umbellatus
Syrphidae,Eupeodes corollae,Buxaceae,Buxus sempervirens
Syrphidae,Eupeodes corollae,Campanulaceae,Campanula glomerata
Syrphidae,Eupeodes corollae,Campanulaceae,Campanula rapunculoides
Syrphidae,Eupeodes corollae,Campanulaceae,Campanula rotundifolia
Syrphidae,Eupeodes corollae,Campanulaceae,Jasione crispa
Syrphidae,Eupeodes corollae,Campanulaceae,Lobelia erinus
Syrphidae,Eupeodes corollae,Campanulaceae,Phyteuma orbiculare
Syrphidae,Eupeodes corollae,Caprifoliaceae,Knautia arvensis
Syrphidae,Eupeodes corollae,Caprifoliaceae,Scabiosa ochroleuca
Syrphidae,Eupeodes corollae,Caprifoliaceae,Scabiosa triandra
Syrphidae,Eupeodes corollae,Caprifoliaceae,Valeriana saxatilis
Syrphidae,Eupeodes corollae,Caryophyllaceae,Cerastium carinthiacum
Syrphidae,Eupeodes corollae,Caryophyllaceae,Cerastium fontanum
Syrphidae,Eupeodes corollae,Caryophyllaceae,Cherleria capillacea
Syrphidae,Eupeodes corollae,Caryophyllaceae,Dianthus deltoides
Syrphidae,Eupeodes corollae,Caryophyllaceae,Heliosperma alpestre
Syrphidae,Eupeodes corollae,Caryophyllaceae,Rabelera holostea
Syrphidae,Eupeodes corollae,Caryophyllaceae,Schizotechium jamesianum
Syrphidae,Eupeodes corollae,Caryophyllaceae,Silene colorata subsp. colorata
